ID;Description;BeginDate;EndDate;BookingFee;TotalPrice;Currency_code;Status_code;Agency_ID;Customer_ID;createdAt;createdBy;modifiedAt;modifiedBy
3425;Visiting Jean;2023-08-04;2023-08-04;30;14282;EUR;X;070031;0000000468;2023-07-13T17:29:01.000Z;Neubasler;2023-07-25T01:03:58.000Z;Lautenbach
3426;Business Trip to Japan;2024-06-01;2024-06-01;20;4750;JPY;O;070016;0000000079;2023-10-03T03:20:26.000Z;Trensch;2023-10-09T09:13:01.000Z;Koslowski
3427;Visiting Ruth;2024-06-01;2024-06-01;30;7177;JPY;A;070031;0000000300;2023-10-03T02:44:14.000Z;Moyano;2023-10-15T15:33:24.000Z;Benz
3428;Business Trip for Irmtraut, Gisela;2024-06-01;2024-06-01;20;4737;JPY;O;070007;0000000382;2023-10-02T23:30:17.000Z;Lindwurm;2023-10-05T18:24:32.000Z;Jeremias
3429;Vacation to Japan;2024-06-01;2024-06-01;20;4743;JPY;O;070022;0000000393;2023-10-03T14:12:43.000Z;Prinz;2023-10-12T17:07:49.000Z;Domenech
3430;Visiting Harish;2024-06-01;2024-06-01;10;2354;JPY;X;070034;0000000028;2023-10-03T01:26:35.000Z;Eichbaum;2023-10-17T16:17:09.000Z;Martin
3431;Vacation to Japan;2024-06-01;2024-06-01;10;2384;JPY;O;070024;0000000028;2023-10-03T08:15:53.000Z;Cesari;2023-10-12T10:14:45.000Z;Jacqmain
3432;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2434;JPY;A;070029;0000000307;2023-10-03T20:35:06.000Z;Schneider;2023-10-14T16:53:06.000Z;Meier
3433;Vacation;2024-06-01;2024-06-01;30;7102;JPY;O;070043;0000000097;2023-10-03T18:37:50.000Z;Mustermann;2023-10-20T21:56:31.000Z;Lindwurm
3434;Business Trip for Ruth;2024-06-01;2024-06-01;10;2363;JPY;O;070009;0000000443;2023-10-03T19:06:56.000Z;Babilon;2023-10-06T11:15:51.000Z;Kirk
3435;Vacation;2024-06-01;2024-06-01;30;7136;JPY;X;070045;0000000311;2023-10-03T00:26:43.000Z;Heller;2023-10-21T06:32:28.000Z;Gutenberg
3436;Business Trip for Dominik;2024-06-01;2024-06-01;10;2362;JPY;O;070008;0000000505;2023-10-03T14:45:37.000Z;Prinz;2023-10-06T17:41:26.000Z;Montero
3437;Vacation;2024-06-01;2024-06-01;20;4728;JPY;O;070047;0000000099;2023-10-03T03:34:15.000Z;Dumbach;2023-10-22T04:23:11.000Z;Koslowski
3438;Vacation to Japan;2024-06-01;2024-06-01;20;4708;JPY;O;070024;0000000368;2023-10-03T21:56:23.000Z;Dumbach;2023-10-12T04:12:19.000Z;Müller
3439;Business Trip for Harish, Ulla;2024-06-01;2024-06-01;20;4736;JPY;O;070007;0000000474;2023-10-03T10:16:17.000Z;Cesari;2023-10-05T10:30:44.000Z;Matthaeus
3440;Vacation;2024-06-01;2024-06-01;10;2354;JPY;X;070046;0000000044;2023-10-03T04:57:44.000Z;Weiss;2023-10-22T13:13:07.000Z;Koller
3441;Business Trip for Ida, Lothar;2024-06-01;2024-06-01;20;4735;JPY;O;070007;0000000259;2023-10-03T00:42:12.000Z;Weiss;2023-10-05T13:41:23.000Z;Fischmann
3442;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2354;JPY;A;070028;0000000317;2023-10-03T10:46:07.000Z;Detemple;2023-10-14T01:39:14.000Z;Cesari
3443;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;20;4725;JPY;A;070028;0000000022;2023-10-03T01:30:11.000Z;Detemple;2023-10-14T01:34:57.000Z;Martin
3444;Vacation;2024-06-01;2024-06-01;20;4714;JPY;O;070002;0000000183;2023-10-03T11:23:15.000Z;Mechler;2023-10-03T05:52:50.000Z;Zimmermann
3445;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;30;7088;JPY;X;070029;0000000478;2023-10-03T16:16:10.000Z;Gueldenpfenn;2023-10-14T16:14:33.000Z;Sudhoff
3446;Vacation;2024-06-01;2024-06-01;10;2364;JPY;O;070003;0000000032;2023-10-03T01:42:42.000Z;Hunter;2023-10-04T08:54:27.000Z;Neubasler
3447;Visiting Jean;2024-06-01;2024-06-01;30;7107;JPY;A;070031;0000000198;2023-10-03T03:22:08.000Z;Lindwurm;2023-10-15T18:51:33.000Z;Wohl
3448;Vacation;2024-06-01;2024-06-01;30;7168;JPY;O;070041;0000000414;2023-10-03T00:01:42.000Z;Leisert;2023-10-19T21:37:02.000Z;Columbo
3449;Vacation to Japan;2024-06-01;2024-06-01;10;2361;JPY;O;070022;0000000077;2023-10-03T03:28:37.000Z;D´Oultrement;2023-10-12T08:55:15.000Z;Koslowski
3450;Vacation to Japan;2024-06-01;2024-06-01;10;2354;JPY;X;070023;0000000268;2023-10-03T18:45:41.000Z;Gutenberg;2023-10-12T00:31:25.000Z;Pan
3451;Vacation to Japan;2024-06-01;2024-06-01;30;7111;JPY;O;070024;0000000426;2023-10-03T20:37:35.000Z;Gahl;2023-10-12T12:20:07.000Z;Meier
3452;Business Trip to Japan;2024-06-01;2024-06-01;20;4733;JPY;O;070020;0000000474;2023-10-03T09:18:25.000Z;Sudhoff;2023-10-11T16:19:46.000Z;Delon
3453;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2447;JPY;A;070028;0000000490;2023-10-03T17:26:31.000Z;Simonen;2023-10-14T06:38:40.000Z;Ryan
3454;Business Trip;2024-06-01;2024-06-01;30;7177;JPY;O;070040;0000000201;2023-10-03T06:14:12.000Z;Babilon;2023-10-19T10:06:43.000Z;Buehler
3455;Vacation;2024-06-01;2024-06-01;10;2354;JPY;X;070042;0000000330;2023-10-03T01:41:19.000Z;Hoffen;2023-10-20T04:58:58.000Z;Martin
3456;Business Trip to Japan;2024-06-01;2024-06-01;20;4785;JPY;O;070019;0000000259;2023-10-03T16:19:17.000Z;Leisert;2023-10-10T21:39:04.000Z;Schneider
3457;Vacation;2024-06-01;2024-06-01;10;2473;JPY;O;070049;0000000135;2023-10-03T02:34:10.000Z;Matthaeus;2023-10-23T10:01:41.000Z;Barth
3458;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2482;JPY;A;070027;0000000062;2023-10-03T20:15:43.000Z;Illner;2023-10-14T11:02:59.000Z;Meier
3459;Business Trip;2024-06-01;2024-06-01;30;7394;JPY;O;070039;0000000379;2023-10-03T15:26:46.000Z;Hoffen;2023-10-19T04:11:51.000Z;Moyano
3460;Business Trip;2024-06-01;2024-06-01;10;2483;JPY;X;070036;0000000452;2023-10-03T02:37:44.000Z;Neubasler;2023-10-17T01:46:44.000Z;Benz
3461;Business Trip for Illya, Hendrik;2024-06-01;2024-06-01;20;4943;JPY;O;070010;0000000450;2023-10-03T11:17:59.000Z;Fischmann;2023-10-07T00:18:18.000Z;Babilon
3462;Vacation;2024-06-01;2024-06-01;10;2448;JPY;O;070044;0000000112;2023-10-03T05:10:38.000Z;Pan;2023-10-21T18:04:03.000Z;Waldmann
3463;Vacation for Ruth;2024-06-01;2024-06-01;10;2471;JPY;O;070013;0000000332;2023-10-03T05:05:05.000Z;Ryan;2023-10-08T17:43:11.000Z;Waldmann
3464;Business Trip to Japan;2024-06-01;2024-06-01;20;4928;JPY;O;070017;0000000214;2023-10-03T08:25:07.000Z;Wohl;2023-10-09T03:55:35.000Z;D´Oultrement
3465;Vacation;2024-06-01;2024-06-01;30;7503;JPY;X;070045;0000000003;2023-10-03T22:34:02.000Z;Madeira;2023-10-21T20:04:38.000Z;Fischer
3466;Visiting Astrid;2024-06-01;2024-06-01;10;2528;JPY;A;070033;0000000262;2023-10-03T20:20:32.000Z;Sommer;2023-10-16T15:49:14.000Z;Madeira
3467;Business Trip to Japan;2024-06-01;2024-06-01;20;4945;JPY;O;070016;0000000262;2023-10-03T07:42:07.000Z;Domenech;2023-10-09T14:46:15.000Z;Marshall
3468;Vacation;2024-06-01;2024-06-01;10;2463;JPY;O;070049;0000000096;2023-10-03T16:22:22.000Z;Fischer;2023-10-23T22:35:47.000Z;Eichbaum
3469;Vacation;2024-06-01;2024-06-01;10;2473;JPY;O;070048;0000000200;2023-10-03T21:25:10.000Z;Jeremias;2023-10-22T23:23:03.000Z;Rahn
3470;Vacation;2024-06-01;2024-06-01;10;2452;JPY;X;070004;0000000338;2023-10-03T00:13:55.000Z;Delon;2023-10-04T09:25:07.000Z;Gutenberg
3471;Visiting Adam;2024-06-01;2024-06-01;20;4966;JPY;A;070032;0000000188;2023-10-03T06:02:21.000Z;Matthaeus;2023-10-16T10:29:57.000Z;Simonen
3472;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2546;JPY;A;070030;0000000334;2023-10-03T06:02:21.000Z;Benjamin;2023-10-15T13:33:11.000Z;Buehler
3473;Vacation;2024-06-01;2024-06-01;10;2571;JPY;O;070045;0000000538;2023-10-03T06:51:16.000Z;Columbo;2023-10-21T00:52:39.000Z;Simonen
3474;Vacation to Japan;2024-06-01;2024-06-01;10;2559;JPY;O;070021;0000000064;2023-10-03T12:58:48.000Z;Domenech;2023-10-11T14:20:34.000Z;Pratt
3475;Business Trip to Japan;2024-06-01;2024-06-01;10;2570;JPY;X;070020;0000000470;2023-10-03T20:59:08.000Z;Gutenberg;2023-10-11T00:57:19.000Z;Madeira
3476;Business Trip to Japan;2024-06-01;2024-06-01;30;7662;JPY;O;070016;0000000256;2023-10-03T03:00:20.000Z;Pratt;2023-10-09T12:09:58.000Z;Hansmann
3477;Vacation;2024-06-01;2024-06-01;10;2563;JPY;O;070041;0000000341;2023-10-03T04:20:13.000Z;Eichbaum;2023-10-19T16:14:24.000Z;Hoffen
3478;Vacation for Felix, Illya;2024-06-01;2024-06-01;20;5086;JPY;O;070014;0000000450;2023-10-03T13:45:21.000Z;Matthaeus;2023-10-08T10:14:53.000Z;Benjamin
3479;Visiting Georg;2024-06-01;2024-06-01;10;2554;JPY;A;070032;0000000330;2023-10-03T11:26:32.000Z;Weiss;2023-10-16T13:13:10.000Z;Babilon
3480;Business Trip;2024-06-01;2024-06-01;20;5199;JPY;X;070038;0000000438;2023-10-03T08:20:00.000Z;Koller;2023-10-18T04:15:16.000Z;Jacqmain
3481;Business Trip for Jasmin, Marta;2024-06-01;2024-06-01;20;5182;JPY;O;070010;0000000160;2023-10-03T15:00:40.000Z;Montero;2023-10-06T14:54:35.000Z;Sommer
3482;Vacation;2024-06-01;2024-06-01;30;7933;JPY;O;070050;0000000023;2023-10-03T11:23:46.000Z;Jacqmain;2023-10-23T08:07:21.000Z;Zimmermann
3483;Vacation;2024-06-01;2024-06-01;10;2661;JPY;O;070043;0000000403;2023-10-03T17:12:38.000Z;Martin;2023-10-20T01:50:07.000Z;Ryan
3484;Business Trip for Marta, Anneliese;2024-06-01;2024-06-01;20;5320;JPY;O;070010;0000000486;2023-10-03T07:58:29.000Z;Jacqmain;2023-10-06T08:56:00.000Z;Henry
3485;Business Trip to Japan;2024-06-01;2024-06-01;30;7957;JPY;X;070018;0000000430;2023-10-03T07:59:05.000Z;Waldmann;2023-10-10T05:22:46.000Z;Legrand
3486;Business Trip;2024-06-01;2024-06-01;20;5286;JPY;O;070040;0000000269;2023-10-03T16:45:44.000Z;Dumbach;2023-10-19T04:07:32.000Z;Gueldenpfenn
3487;Business Trip for Johann, Claire;2024-06-01;2024-06-01;20;5370;JPY;O;070010;0000000424;2023-10-03T17:37:51.000Z;Weiss;2023-10-06T13:34:48.000Z;Lautenbach
3488;Business Trip for Marta, Dominik, Sophie;2024-06-01;2024-06-01;30;7943;JPY;O;070010;0000000176;2023-10-03T02:13:38.000Z;Kramer;2023-10-07T11:29:05.000Z;Barth
3489;Business Trip for Horst, August;2024-06-01;2024-06-01;20;5300;JPY;O;070009;0000000379;2023-10-03T09:38:02.000Z;Hunter;2023-10-06T08:08:49.000Z;Trensch
3490;Vacation;2024-06-01;2024-06-01;20;5592;JPY;X;070050;0000000466;2023-10-03T03:40:47.000Z;Hoffen;2023-10-23T04:48:17.000Z;Koslowski
3491;Business Trip;2024-06-01;2024-06-01;20;5475;JPY;A;070038;0000000521;2023-10-03T19:56:40.000Z;Picard;2023-10-18T19:28:29.000Z;Picard
3492;Vacation;2024-06-01;2024-06-01;20;5533;JPY;O;070041;0000000413;2023-10-03T12:13:05.000Z;Picard;2023-10-19T19:35:12.000Z;Illner
3493;Business Trip for Lothar, Simon;2024-06-01;2024-06-01;20;5497;JPY;O;070008;0000000506;2023-10-02T23:19:36.000Z;Mechler;2023-10-06T05:41:00.000Z;Vrsic
3494;Vacation to Japan;2024-06-01;2024-06-01;30;8209;JPY;O;070022;0000000153;2023-10-02T23:59:30.000Z;Weiss;2023-10-11T13:44:24.000Z;Buchholm
3495;Business Trip for Kurt;2024-06-01;2024-06-01;10;2848;JPY;X;070009;0000000135;2023-10-03T21:55:18.000Z;Ryan;2023-10-06T17:16:37.000Z;Leisert
3496;Business Trip;2024-06-01;2024-06-01;10;2908;JPY;A;070037;0000000134;2023-10-03T16:05:34.000Z;Müller;2023-10-18T21:41:03.000Z;Gueldenpfenn
3497;Business Trip to Japan;2024-06-01;2024-06-01;20;5693;JPY;O;070020;0000000187;2023-10-03T07:56:01.000Z;Rahn;2023-10-11T21:14:20.000Z;Legrand
3498;Vacation to Japan;2024-06-01;2024-06-01;20;5700;JPY;O;070025;0000000416;2023-10-03T09:52:38.000Z;Jacqmain;2023-10-13T08:28:41.000Z;Delon
3499;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;30;8544;JPY;A;070030;0000000341;2023-10-03T02:01:28.000Z;Hansmann;2023-10-15T02:46:17.000Z;Barth
3500;Vacation;2024-06-01;2024-06-01;10;2835;JPY;X;070041;0000000097;2023-10-03T07:41:38.000Z;Prinz;2023-10-19T18:46:17.000Z;Henry
3501;Visiting Johann;2024-06-01;2024-06-01;30;8529;JPY;A;070032;0000000136;2023-10-03T05:34:02.000Z;Martin;2023-10-16T01:52:52.000Z;Goelke
3502;Business Trip to Japan;2024-06-01;2024-06-01;10;2931;JPY;O;070018;0000000300;2023-10-03T11:06:44.000Z;Benz;2023-10-10T02:37:13.000Z;Zimmermann
3503;Vacation;2024-06-01;2024-06-01;10;2997;JPY;O;070004;0000000477;2023-10-03T06:02:32.000Z;Marshall;2023-10-04T07:12:06.000Z;Simonen
3504;Vacation;2024-06-01;2024-06-01;20;6006;JPY;O;070004;0000000489;2023-10-03T08:19:49.000Z;Kirk;2023-10-04T19:26:22.000Z;D´Oultrement
3505;Business Trip to Japan;2024-06-01;2024-06-01;30;8858;JPY;X;070019;0000000474;2023-10-03T03:29:03.000Z;Benjamin;2023-10-10T12:17:58.000Z;Koslowski
3506;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;2920;JPY;A;070030;0000000539;2023-10-03T09:56:27.000Z;Benjamin;2023-10-15T13:10:22.000Z;Delon
3507;Business Trip to Japan;2024-06-01;2024-06-01;10;2920;JPY;O;070020;0000000328;2023-10-03T07:35:07.000Z;Rahn;2023-10-11T21:56:54.000Z;Legrand
3508;Vacation;2024-06-01;2024-06-01;20;5834;JPY;O;070046;0000000001;2023-10-03T11:54:35.000Z;Gahl;2023-10-22T12:00:53.000Z;Zimmermann
3509;Visiting Astrid;2024-06-01;2024-06-01;10;3011;JPY;A;070035;0000000337;2023-10-03T05:04:50.000Z;Buchholm;2023-10-16T23:40:06.000Z;Mechler
3510;Business Trip for Friedrich, Kurt;2024-06-01;2024-06-01;20;6052;JPY;X;070010;0000000389;2023-10-03T08:18:34.000Z;Deichgraeber;2023-10-07T18:59:29.000Z;D´Oultrement
3511;Business Trip;2024-06-01;2024-06-01;10;3037;JPY;A;070036;0000000186;2023-10-03T18:27:55.000Z;Weiss;2023-10-18T13:48:03.000Z;Pan
3512;Vacation to Japan;2024-06-01;2024-06-01;20;6076;JPY;O;070022;0000000038;2023-10-03T18:28:42.000Z;Matthaeus;2023-10-12T10:35:43.000Z;Pan
3513;Visiting Hendrik;2024-06-01;2024-06-01;30;9075;JPY;A;070033;0000000150;2023-10-03T02:10:33.000Z;Waldmann;2023-10-16T05:33:19.000Z;Benz
3514;Business Trip;2024-06-01;2024-06-01;20;6243;JPY;A;070038;0000000442;2023-10-03T05:09:47.000Z;Goelke;2023-10-18T05:35:05.000Z;Waldmann
3515;Business Trip;2024-06-01;2024-06-01;20;6230;JPY;X;070038;0000000385;2023-10-03T00:32:52.000Z;Matthaeus;2023-10-18T10:26:11.000Z;Fischmann
3516;Vacation;2024-06-01;2024-06-01;10;3126;JPY;O;070002;0000000403;2023-10-03T10:50:01.000Z;Hoffen;2023-10-03T04:27:59.000Z;Trensch
3517;Business Trip;2024-06-01;2024-06-01;10;3112;JPY;O;070039;0000000264;2023-10-03T00:58:24.000Z;Gutenberg;2023-10-19T00:59:04.000Z;Gutenberg
3518;Vacation;2024-06-01;2024-06-01;20;6270;JPY;O;070048;0000000474;2023-10-03T18:11:55.000Z;Hansmann;2023-10-22T03:44:38.000Z;Lindwurm
3519;Vacation;2024-06-01;2024-06-01;30;9399;JPY;O;070005;0000000268;2023-10-03T04:11:11.000Z;Goelke;2023-10-04T05:02:31.000Z;Dumbach
3520;Business Trip;2024-06-01;2024-06-01;20;6499;JPY;X;070039;0000000272;2023-10-03T05:37:23.000Z;Wohl;2023-10-19T03:34:56.000Z;Waldmann
3521;Vacation to Japan;2024-06-01;2024-06-01;10;3207;JPY;O;070022;0000000143;2023-10-03T21:38:47.000Z;Miguel;2023-10-12T13:21:22.000Z;Leisert
3522;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;3202;JPY;A;070028;0000000087;2023-10-03T18:15:48.000Z;Pan;2023-10-14T18:53:55.000Z;Lindwurm
3523;Visiting Lee;2024-06-01;2024-06-01;30;9621;JPY;A;070033;0000000492;2023-10-03T12:07:52.000Z;Deichgraeber;2023-10-16T18:17:43.000Z;Gahl
3524;Business Trip for Uli, Horst, Gisela;2024-06-01;2024-06-01;30;9968;JPY;O;070010;0000000091;2023-10-03T13:49:19.000Z;Deichgraeber;2023-10-06T18:31:51.000Z;Weiss
3525;Business Trip to Japan;2024-06-01;2024-06-01;10;3348;JPY;X;070016;0000000369;2023-10-03T12:47:41.000Z;Schneider;2023-10-09T15:17:09.000Z;Illner
3526;Vacation to Japan;2024-06-01;2024-06-01;20;6631;JPY;O;070025;0000000174;2023-10-03T01:33:52.000Z;Picard;2023-10-13T19:26:39.000Z;Neubasler
3527;Visiting Dominik;2024-06-01;2024-06-01;10;3292;JPY;A;070031;0000000443;2023-10-03T08:41:30.000Z;Ryan;2023-10-15T17:59:13.000Z;Jacqmain
3528;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;3294;JPY;A;070026;0000000198;2023-10-03T06:05:47.000Z;Koller;2023-10-13T03:58:00.000Z;Simonen
3529;Vacation;2024-06-01;2024-06-01;20;6627;JPY;O;070046;0000000149;2023-10-03T02:03:12.000Z;Fischer;2023-10-22T22:53:38.000Z;Detemple
3530;Vacation;2024-06-01;2024-06-01;20;6788;JPY;X;070050;0000000313;2023-10-03T10:37:15.000Z;Neubasler;2023-10-23T01:07:03.000Z;Trensch
3531;Vacation;2024-06-01;2024-06-01;30;10229;JPY;O;070049;0000000496;2023-10-03T17:19:30.000Z;Montero;2023-10-23T14:22:24.000Z;Lautenbach
3532;Vacation;2024-06-01;2024-06-01;20;7022;JPY;O;070043;0000000368;2023-10-03T09:18:20.000Z;Koller;2023-10-20T04:47:18.000Z;Trensch
3533;Visiting Christoph;2024-06-01;2024-06-01;20;7118;JPY;A;070035;0000000112;2023-10-03T15:27:52.000Z;Dumbach;2023-10-17T04:36:39.000Z;Sommer
3534;Vacation;2024-06-01;2024-06-01;10;3544;JPY;O;070049;0000000395;2023-10-03T09:49:04.000Z;Henry;2023-10-23T07:17:13.000Z;Delon
3535;Vacation for Kristina, Horst;2024-06-01;2024-06-01;20;7006;JPY;X;070011;0000000267;2023-10-03T18:04:50.000Z;Wohl;2023-10-07T03:34:45.000Z;Deichgraeber
3536;Visiting Irmtraut;2024-06-01;2024-06-01;10;3483;JPY;A;070034;0000000467;2023-10-03T05:10:33.000Z;Babilon;2023-10-17T11:15:05.000Z;Mechler
3537;Visiting Ruth;2024-06-01;2024-06-01;30;10444;JPY;A;070034;0000000378;2023-10-03T06:12:18.000Z;Müller;2023-10-17T21:33:09.000Z;Simonen
3538;Vacation to Japan;2024-06-01;2024-06-01;10;3607;JPY;O;070021;0000000376;2023-10-03T06:43:56.000Z;D´Oultrement;2023-10-11T08:29:09.000Z;Buehler
3539;Visiting Benjamin;2024-06-01;2024-06-01;20;7183;JPY;A;070033;0000000115;2023-10-03T22:45:29.000Z;Benjamin;2023-10-16T13:57:40.000Z;Mustermann
3540;Vacation;2024-06-01;2024-06-01;10;3649;JPY;X;070047;0000000428;2023-10-03T01:56:34.000Z;Miguel;2023-10-22T13:04:41.000Z;Neubasler
3541;Visiting Ruth;2024-06-01;2024-06-01;10;3602;JPY;A;070034;0000000476;2023-10-03T21:36:17.000Z;Eichbaum;2023-10-17T16:58:16.000Z;Müller
3542;Vacation to Japan;2024-06-01;2024-06-01;20;7180;JPY;O;070024;0000000537;2023-10-03T01:19:23.000Z;D´Oultrement;2023-10-13T08:57:55.000Z;Martin
3543;Business Trip to Japan;2024-06-01;2024-06-01;30;11116;JPY;O;070017;0000000053;2023-10-02T23:00:11.000Z;Picard;2023-10-09T19:54:49.000Z;Vrsic
3544;Vacation for James, August, Chantal;2024-06-01;2024-06-01;30;11104;JPY;O;070012;0000000085;2023-10-03T22:08:30.000Z;Rahn;2023-10-07T21:28:11.000Z;Mustermann
3545;Vacation to Japan;2024-06-01;2024-06-01;30;11325;JPY;X;070025;0000000389;2023-10-03T19:10:38.000Z;Sudhoff;2023-10-13T17:18:14.000Z;Kirk
3546;Business Trip to Japan;2024-06-01;2024-06-01;10;3764;JPY;O;070020;0000000400;2023-10-03T18:39:16.000Z;Mechler;2023-10-11T05:35:58.000Z;Deichgraeber
3547;Business Trip;2024-06-01;2024-06-01;20;7533;JPY;O;070040;0000000468;2023-10-03T15:03:31.000Z;Prinz;2023-10-19T18:20:47.000Z;Sommer
3548;Business Trip;2024-06-01;2024-06-01;20;7618;JPY;A;070036;0000000311;2023-10-03T07:03:14.000Z;Barth;2023-10-17T02:02:57.000Z;Marshall
3549;Business Trip;2024-06-01;2024-06-01;20;7641;JPY;O;070039;0000000289;2023-10-03T04:00:01.000Z;Babilon;2023-10-19T11:04:34.000Z;Dumbach
3550;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;20;7748;JPY;X;070028;0000000292;2023-10-03T07:44:25.000Z;Weiss;2023-10-14T13:58:09.000Z;Legrand
3551;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;20;7710;JPY;A;070029;0000000127;2023-10-03T18:01:47.000Z;Schneider;2023-10-15T15:45:47.000Z;Prinz
3552;Business Trip;2024-06-01;2024-06-01;20;7935;JPY;O;070038;0000000389;2023-10-03T13:15:12.000Z;Jacqmain;2023-10-18T08:07:50.000Z;Benjamin
3553;Visiting Matthias;2024-06-01;2024-06-01;10;3971;JPY;A;070031;0000000488;2023-10-03T05:58:22.000Z;Gueldenpfenn;2023-10-15T16:53:18.000Z;Buehler
3554;Vacation;2024-06-01;2024-06-01;10;3949;JPY;O;070050;0000000475;2023-10-03T19:20:21.000Z;Madeira;2023-10-23T20:59:28.000Z;Kirk
3555;Vacation;2024-06-01;2024-06-01;20;8107;JPY;X;070048;0000000157;2023-10-03T18:11:33.000Z;Gutenberg;2023-10-22T00:17:31.000Z;Prinz
3556;Vacation;2024-06-01;2024-06-01;20;8120;JPY;O;070049;0000000496;2023-10-03T10:43:37.000Z;Barth;2023-10-23T02:44:16.000Z;Cesari
3557;Vacation to Japan;2024-06-01;2024-06-01;30;12144;JPY;O;070023;0000000081;2023-10-03T12:26:13.000Z;Picard;2023-10-12T19:11:53.000Z;Pratt
3558;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;4046;JPY;A;070027;0000000017;2023-10-03T15:39:42.000Z;Delon;2023-10-14T09:02:03.000Z;Moyano
3559;Business Trip for Stephen, Siegfried;2024-06-01;2024-06-01;20;8102;JPY;O;070010;0000000051;2023-10-02T23:51:33.000Z;Hunter;2023-10-07T08:46:45.000Z;Buchholm
3560;Vacation;2024-06-01;2024-06-01;30;12528;JPY;X;070049;0000000341;2023-10-03T12:26:58.000Z;Mustermann;2023-10-23T22:47:08.000Z;Pratt
3561;Vacation;2024-06-01;2024-06-01;20;8308;JPY;O;070047;0000000369;2023-10-03T14:03:22.000Z;Sudhoff;2023-10-22T17:20:31.000Z;Domenech
3562;Business Trip for Cindy, Thilo;2024-06-01;2024-06-01;20;8494;JPY;O;070006;0000000489;2023-10-03T19:06:16.000Z;Becker;2023-10-05T22:49:39.000Z;Kirk
3563;Vacation;2024-06-01;2024-06-01;10;4258;JPY;O;070041;0000000334;2023-10-03T20:16:39.000Z;Dumbach;2023-10-19T04:00:43.000Z;Sisko
3564;Vacation;2024-06-01;2024-06-01;20;8504;JPY;O;070003;0000000099;2023-10-03T05:40:05.000Z;Neubasler;2023-10-04T01:56:33.000Z;Waldmann
3565;Vacation;2024-06-01;2024-06-01;10;4333;JPY;X;070002;0000000092;2023-10-02T23:51:00.000Z;Jacqmain;2023-10-03T08:23:32.000Z;Buchholm
3566;Business Trip to Japan;2024-06-01;2024-06-01;10;4341;JPY;O;070016;0000000257;2023-10-03T03:36:44.000Z;Babilon;2023-10-09T11:40:15.000Z;Hansmann
3567;Vacation;2024-06-01;2024-06-01;10;4365;JPY;O;070001;0000000094;2023-10-03T01:57:53.000Z;Gahl;2023-10-03T12:26:28.000Z;Neubasler
3568;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;20;8693;JPY;A;070030;0000000370;2023-10-02T23:00:54.000Z;Becker;2023-10-15T22:49:33.000Z;Buchholm
3569;Visiting Harish;2024-06-01;2024-06-01;10;4324;JPY;A;070033;0000000003;2023-10-03T14:28:10.000Z;Babilon;2023-10-16T10:08:22.000Z;Sessler
3570;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;4403;JPY;X;070027;0000000038;2023-10-03T11:17:04.000Z;D´Oultrement;2023-10-14T08:34:58.000Z;Zimmermann
3571;Vacation to Japan;2024-06-01;2024-06-01;20;8667;JPY;O;070023;0000000016;2023-10-03T06:23:32.000Z;Fischer;2023-10-12T22:26:00.000Z;Simonen
3572;Vacation;2024-06-01;2024-06-01;10;4426;JPY;O;070046;0000000488;2023-10-03T15:57:51.000Z;Waldmann;2023-10-21T05:08:38.000Z;Sommer
3573;Visiting Christoph;2024-06-01;2024-06-01;20;8958;JPY;A;070033;0000000402;2023-10-03T00:50:59.000Z;Domenech;2023-10-16T14:21:04.000Z;Gutenberg
3574;Sightseeing in Tokyo, Honshu;2024-06-01;2024-06-01;10;4422;JPY;A;070028;0000000066;2023-10-03T04:25:35.000Z;Mustermann;2023-10-14T22:02:11.000Z;Hoffen
3575;Vacation;2024-06-01;2024-06-01;20;9041;JPY;X;070047;0000000394;2023-10-03T04:18:50.000Z;Moyano;2023-10-22T15:04:30.000Z;Goelke
3576;Vacation to Japan;2024-06-01;2024-06-01;20;9096;JPY;O;070022;0000000383;2023-10-03T11:51:14.000Z;Buehler;2023-10-12T06:56:12.000Z;Babilon
3577;Business Trip for Uli, Thilo;2024-06-01;2024-06-01;20;9111;JPY;O;070007;0000000336;2023-10-03T16:32:46.000Z;Kramer;2023-10-05T11:10:23.000Z;Schneider
